index,x,y,z
1825,81.49353578,1783.74102,26.4344022
1826,341.736932,1846.136698,-47.81076172
1827,383.1011363,1749.081709,-90.81070108
1828,330.3401632,1885.572006,-181.2958261
1829,149.677631,1672.565331,93.07874402
1830,160.8191509,1609.855627,-92.11744024
1831,244.241638,1822.31452,-38.32323378
1832,425.1499219,1867.043131,-37.09966067
1833,424.3383193,1760.544563,-206.1011635
1834,279.8933298,1932.219777,28.68703541
1835,90.56126411,1800.838666,140.4995376
1836,266.2309378,1789.768637,95.95764869
1837,229.2250454,1706.967944,-37.61194262
1838,252.2745947,1619.681842,105.4568374
1839,84.35694309,1723.329156,-173.3867186
1840,274.3835808,1908.089792,83.21726883
1841,99.66877953,1769.091667,-73.10587406
1842,-2.99812256,1710.877744,96.80971633
1843,272.4402596,1659.500305,3.560372867
1844,441.8626903,1803.879391,-120.4162796
1845,166.4364966,1637.500076,24.71495797
1846,202.7217817,1785.696665,0.095037305
1847,339.5749685,1703.881246,23.83004926
1848,366.2635073,1723.933834,-80.20134319
1849,260.5522495,1814.211994,-117.1152273
1850,179.1584188,1655.0068,61.3617963
1851,382.6117082,1750.653608,-6.712818543
1852,126.97418,1597.279943,57.26655452
1853,197.8836086,1738.694321,55.45525505
1854,308.8280155,1799.699065,70.79504121
1855,93.13133051,1829.139844,161.8505732
1856,288.83365,1863.425796,19.92530479
1857,363.8619792,1815.857293,-99.7184512
1858,417.6539341,1709.321077,-77.36869507
1859,210.9931679,1568.96217,-29.01552034
1860,205.9854251,1849.065691,21.1267626
1861,321.4960046,1697.54015,137.8966816
1862,188.2196245,1605.338342,-14.04793743
1863,219.1265914,1937.156258,167.9419599
1864,282.2104135,1743.944728,176.7765066
1865,287.2300563,1798.897251,43.05475525
1866,59.28845706,1772.811589,62.99664683
1867,133.3592534,1748.558639,-45.93449926
1868,66.69867297,1711.298012,168.0537461
1869,83.22261239,1691.621079,-63.7199281
1870,138.1289611,1972.548951,120.1969621
1871,227.7735982,1604.240479,-103.2456039
1872,237.4528844,1706.695782,64.01502189
1873,34.82412086,1660.97241,111.437809
1874,156.6825493,1801.780743,90.84204802
1875,98.17962247,1708.602139,-46.70020138
1876,229.9769234,1700.102989,-26.95859059
1877,184.374036,1814.177259,153.8176894
1878,375.8534893,1943.512185,-50.58089453
1879,236.0533192,1666.958793,-47.16153636
1880,189.3004325,1594.866619,150.4489176
1881,223.7710415,1756.253701,-6.266275873
1882,185.6359252,1833.761257,-5.51775204
1883,384.1442137,1728.470086,183.8748808
1884,216.4753001,1813.288881,-64.52956544
1885,295.6047354,1695.174437,-73.14191403
1886,328.9665331,1989.187556,17.92270083
1887,183.9024396,1811.426948,3.241050423
1888,69.6362798,1701.553326,-77.83823136
1889,201.9292024,1674.797613,80.60306678
1890,313.7299978,1777.037477,1.528013899
1891,80.45132443,1817.379891,6.491489761
1892,275.2807838,1619.234837,-0.407273794
1893,333.9732324,1751.112008,-104.6054501
1894,389.1613579,1824.286507,-81.71139304
1895,317.7821158,1783.375406,-158.2093441
1896,279.2702206,1812.391885,113.8932017
1897,268.607994,1899.091696,0.170769625
1898,129.2086441,1439.061085,99.47729883
1899,155.3448836,1771.841039,-45.02330198
1900,76.7778505,1514.859698,114.8120775
1901,257.1944659,1745.493681,-161.6804544
1902,294.0721054,1879.909815,97.20529027
1903,261.7708288,1737.140684,-7.801142916
1904,278.3677877,1656.556848,-138.5515855
1905,325.9665988,1832.557227,-282.2519908
1906,117.2885508,1763.984554,50.17052947
1907,256.2845425,1768.909434,98.96832402
1908,274.6503898,1965.741978,6.19675509
1909,203.1087261,1599.298083,60.31231376
1910,37.42511408,1686.364239,44.63984517
1911,147.5800258,1787.611095,5.550546905
1912,199.1732619,1871.900249,95.92375213
1913,264.9597228,1653.953612,-147.7481319
1914,253.3457345,1708.913668,9.845295065
1915,442.3319377,1743.153629,68.27641359
1916,344.3671369,1734.785876,-44.60429507
1917,247.6980205,1819.747304,25.57849794
1918,262.1179851,1744.984696,-117.7050043
1919,377.0677141,1814.958812,7.556723549
1920,380.9082104,1629.711293,-72.09760726
1921,283.4094401,1764.465186,-51.71737514
1922,423.3312834,1753.4574,57.17529455
1923,160.2004003,1834.367866,-176.1532652
1924,247.1148733,2001.98044,-109.079716
1925,566.624033,1845.628934,72.48389916
1926,321.0282536,1679.645751,-15.68356093
1927,235.9034361,1813.326586,-73.46595755
1928,260.3936724,1744.982183,45.04883804
1929,267.964375,1716.129959,-110.734063
1930,416.9938921,1697.112598,-113.9609187
1931,330.4198399,1691.801787,-20.79945965
1932,242.1280326,1635.560653,-13.84472731
1933,82.39695841,1620.453828,-74.27213853
1934,177.3306784,1815.503285,-26.38230765
1935,256.006542,1714.371709,133.3209807
1936,237.039491,1768.206576,-3.618035708
1937,359.5862309,1663.019578,-115.0108614
1938,226.8646964,1807.906013,2.435084562
1939,333.8669236,1679.63489,-211.9358451
1940,102.7925415,1616.112184,161.2003059
1941,197.5516554,1906.812008,-118.6612812
1942,319.4679594,1770.774525,20.64062596
1943,456.7286072,1718.777786,16.21671481
1944,235.7984879,1730.783509,-78.07318261
1945,332.8792477,1714.076851,129.9398382
1946,383.6146223,1799.323837,205.7618802
1947,345.3201664,1595.257293,-74.80928699
1948,324.8273362,1569.477993,71.12274703
1949,214.6040126,1761.255567,-98.76232758
1950,401.9479687,1575.746992,132.1375864
1951,118.1966446,1559.340045,126.4823437
1952,123.306276,1840.294505,100.9403033
1953,436.7395971,1766.678486,-165.6448724
1954,286.1619899,1768.028103,-54.25707531
1955,126.2020026,1638.117037,-52.85197475
1956,106.6392095,1889.016189,-59.5891249
1957,102.4213844,1850.595109,132.8542448
1958,453.4356453,1614.087616,-181.1121825
1959,241.8755008,1739.12445,38.97266088
1960,198.2694643,1709.039302,74.41939417
1961,412.878245,1745.536047,-70.2388131
1962,275.1276337,1858.766954,50.48879018
1963,217.257354,1711.911336,44.16742571
1964,356.0873207,1848.372412,-27.17248933
1965,309.7708288,1576.943751,108.6788465
1966,310.0457645,1688.484601,-54.31305903
1967,222.9782256,1709.825558,108.9208752
1968,160.4657125,1695.943558,13.18598074
1969,148.9530957,1752.436256,-31.16386266
1970,260.2909334,1765.790618,-22.38335386
1971,250.7526889,1773.042593,-138.8539919
1972,298.2808381,1838.625872,-36.20979459
1973,207.5180245,1823.34569,-112.2146571
1974,378.030673,1599.792804,26.47573736
1975,117.4456796,1764.991834,90.05234738
1976,291.804883,1688.794426,45.69817857
1977,159.0518812,1831.961637,-71.30518594
1978,225.6829402,1879.553413,-26.53489544
1979,157.9263743,1834.162052,27.6672213
1980,213.2362226,1940.603089,32.94780784
1981,142.9709442,1825.304582,163.7135442
1982,149.9167085,1849.889715,62.3343024
1983,346.3764307,1670.595817,14.80374609
1984,111.0569407,1747.51215,10.42122264
1985,314.995786,1818.99199,-34.79804427
1986,335.1830558,1778.855697,0.015806389
1987,323.0414224,1658.644255,71.70750238
1988,247.337038,1657.648805,-70.67957404
1989,140.7915734,1568.952852,41.03684813
1990,95.47816926,1787.205891,-10.88569437
1991,131.9925194,1646.956516,171.7783082
1992,132.6179312,1817.166399,29.5272903
1993,277.5000888,1822.412291,32.77152094
1994,108.4467519,1772.182339,-85.61604635
1995,229.3271533,1789.492306,146.4313412
1996,254.0169873,1851.854207,50.69722984
1997,219.6935578,1865.005727,136.4253762
1998,222.9462744,1526.933924,-18.40100155
1999,377.636906,1820.521701,-0.164031354
2000,612.942646,315.6939816,135.3944111
2001,934.4805865,244.3063504,93.9299791
2002,786.9396629,105.1150817,-102.1659167
2003,935.5712354,458.2705782,20.79842229
2004,715.0772987,210.9079959,-21.46472875
2005,797.1847086,178.7193532,114.1954115
2006,849.2766003,128.5147256,-20.48767275
2007,782.9820699,265.1686701,-76.81649784
2008,716.7225582,253.5699482,73.70885644
2009,702.5366053,237.9680728,118.9104543
2010,715.2994816,399.8380991,39.35412872
2011,1017.040096,315.8574916,57.21023138
2012,687.8503745,148.2313494,-119.5175603
2013,551.3604757,457.3882628,-127.791773
2014,753.7237018,98.47456294,-134.9997646
2015,752.4650002,238.4251495,105.0793497
2016,718.514889,176.9778428,-38.72327153
2017,687.9232994,287.0479349,82.63001951
2018,722.613006,313.6137455,-60.02550338
2019,618.0313589,208.7097971,-1.454338061
2020,927.8506456,355.0454692,-80.56849149
2021,774.5012079,269.9068414,-32.75698437
2022,761.7880593,396.1003886,-170.9580384
2023,855.1104136,342.9076021,-31.76467907
2024,1020.990921,202.8749429,-40.59447769
2025,709.8218713,355.5172804,-169.4908012
2026,780.6697696,185.4755645,42.47890945
2027,830.1937214,312.6504425,57.42829142
2028,819.1063649,302.6491847,-66.20401044
2029,840.4777593,198.2962005,-120.5236491
2030,841.7618111,50.56672798,173.0401214
2031,708.8806868,397.7711173,25.61626486
2032,869.5201672,291.8838442,-238.0018301
2033,738.7943043,252.0552523,-42.83270754
2034,778.0720537,251.8736628,-65.15947214
2035,811.4787327,347.4776484,-72.54459363
2036,678.8839746,468.5276672,109.2186152
2037,793.3726875,340.2748442,25.29543573
2038,812.0450526,286.7557334,63.53081535
2039,560.6863685,278.5966018,-13.79061256
2040,890.1653684,286.4029175,85.33515193
2041,668.1083662,149.6213971,-37.3303396
2042,777.3004273,308.50323,23.28462197
2043,902.9008669,118.9412501,48.73027348
2044,815.3886069,294.1878581,-62.29280193
2045,854.0388891,202.838227,-209.6601199
2046,861.0153732,336.5738087,-169.3203561
2047,700.7856574,288.0677341,231.1905
2048,646.3047519,214.9198896,65.11238567
2049,791.5200168,148.9468154,69.81880949
2050,821.2716582,397.6192838,142.1477897
2051,860.3635653,241.3636258,-112.4908562
2052,828.0821541,423.9827245,-72.43043417
2053,700.8304337,126.8918015,-110.4792396
2054,837.9712322,224.7065779,235.6586413
2055,539.8395379,24.93156173,-99.78370449
2056,877.2250632,325.6244043,125.4247538
2057,661.0651873,333.8180665,-65.89058193
2058,658.9357557,189.4899567,8.529942401
2059,998.8268745,184.5630525,127.0314631
2060,755.7076593,211.1569932,28.59928353
2061,724.4566475,226.0117298,-13.1650006
2062,634.6817395,194.0501056,226.8380631
2063,794.2628596,358.0918177,-183.3909993
2064,829.325768,203.1149876,-94.40790542
2065,714.882191,60.36800263,-30.96101125
2066,535.2152875,224.5139847,104.4277433
2067,912.6618239,198.7585158,-50.36286905
2068,721.102249,119.219343,96.77163533
2069,718.8747625,268.9099803,-172.2426187
2070,746.4641883,57.39484826,114.8283725
2071,669.4863723,288.0875096,89.35661246
2072,877.3847403,246.6945801,-107.4747888
2073,822.6452022,193.6651102,-3.449454182
2074,798.7821025,135.4083812,-26.94085154
2075,981.1448074,103.6627001,45.01640101
2076,680.2604599,338.1702445,116.1174835
2077,877.6765176,220.0525177,-68.30357381
2078,527.6020712,82.12898671,36.94719902
2079,814.3761654,248.8212904,24.56310134
2080,975.8335468,222.6811448,12.49769766
2081,645.0224427,391.2973265,145.5340379
2082,914.3999129,208.8051022,16.05429511
2083,611.7275516,347.9402006,-121.4995417
2084,957.8166163,228.1224584,73.78394862
2085,703.942355,131.8372224,160.0958815
2086,675.9436433,297.1545825,13.99982218
2087,696.445909,371.7612384,135.2052882
2088,753.1873052,340.6889216,-41.93324052
2089,734.7974147,281.3962172,41.42720294
2090,744.7651216,349.7286624,-156.2721269
2091,781.613435,267.0325228,-60.9820937
2092,773.9600688,258.192274,16.8662812
2093,750.6216791,102.7389446,66.97284249
2094,705.7728661,271.2310184,43.66329285
2095,792.8364138,400.7952873,128.032118
2096,787.5804277,86.39824374,-152.8981034
2097,782.8824358,118.7828557,146.9746432
2098,749.8296292,217.2917003,-71.36927838
2099,680.7113071,114.4277384,-122.8612018
2100,757.3948608,318.4280213,103.6998077
2101,722.242049,77.24575931,-111.2450143
2102,543.3768036,318.0596423,141.3590781
2103,849.9303861,350.4341547,-218.2100426
2104,775.9832156,315.6902473,-75.56934977
2105,747.9748548,252.0435062,87.70751564
2106,802.4768554,303.4271019,67.23295065
2107,674.512206,134.4698827,-263.4170273
2108,885.9422099,275.9711873,-66.37521244
2109,870.6712302,188.160549,-171.5761778
2110,633.7879495,339.077172,13.85061826
2111,686.7619476,321.0229111,5.11673314
2112,817.5096454,168.9616138,-24.76972494
2113,774.6702161,285.1658739,-10.67126631
2114,748.2365324,289.3115877,-110.1525637
2115,793.9705383,202.592645,-73.40125509
2116,562.8150074,252.2455428,106.6693519
2117,657.8207482,301.1539917,-48.96875575
2118,689.8033813,204.3292086,-57.15029583
2119,826.2854689,161.4142237,113.9798234
2120,534.6107522,272.7843361,-117.8899812
2121,768.1093092,398.3390085,147.9650362
2122,712.3301894,234.7423122,156.4772793
2123,815.1214741,214.782347,-101.552977
2124,830.812588,170.7390204,92.06568608
2125,919.8120254,365.0075082,-216.200853
2126,632.627887,337.5189455,10.17370114
2127,667.8509717,235.3780767,-100.8567958
2128,754.8741676,171.2622954,50.53007649
2129,891.0086551,170.3364244,31.48595892
2130,793.7239334,164.4570968,-27.66797489
2131,760.5469333,200.6733919,-109.3037451
2132,872.4421072,193.9230994,91.72966408
2133,710.2675128,176.1913521,-3.130561309
2134,866.9535272,361.5127205,-70.74143283
2135,923.5057014,408.5264598,-51.32927819
2136,734.6915825,141.0678457,-9.558155343
2137,595.0420854,192.8649493,-9.928959909
2138,764.5650717,155.2093686,30.99016253
2139,914.428068,281.8484727,95.58365657
2140,799.3560727,216.0201639,104.7495631
2141,612.4119639,146.9376787,-22.64216229
2142,877.0269378,415.2612005,42.503357
2143,829.5396585,298.770115,-20.06369298
2144,849.9613485,152.0552759,121.3479069
2145,863.2942272,400.6706239,-13.24035409
2146,695.7462996,135.314781,12.09680568
2147,855.8555249,311.4451536,-2.578954224
2148,685.4463446,491.7841289,46.10631175
2149,631.8364381,236.8807133,63.14842308
2150,667.1090141,221.171152,138.5059934
2151,819.2781339,266.7596523,121.1432923
2152,709.085191,472.5490096,4.323974914
2153,897.558058,397.6223268,-4.305855671
2154,861.4463661,205.661225,-22.50053791
2155,817.3955229,280.4532866,100.8190413
2156,888.0055527,342.2912199,24.53170009
2157,632.4944759,207.1015017,246.169651
2158,845.6540085,136.8407111,-6.355150006
2159,807.421445,358.4348498,152.1494124
2160,622.6579028,300.9761083,153.0189725
2161,677.9915451,281.8864803,150.35434
2162,734.1261616,360.6866245,-32.95839
2163,731.2632087,135.4715873,-8.43103728
2164,745.8905247,226.828849,-16.20930245
2165,688.0582529,513.8187541,147.3578543
2166,897.9139051,306.7650087,-45.01794003
2167,626.5609202,312.801339,-57.83301026
2168,629.5012662,260.5842425,69.38096125
2169,655.7489328,65.88725665,-132.775697
2170,686.4600969,168.2004408,76.81715882
2171,678.6589241,341.3453806,-114.1217767
2172,917.9700774,195.8173255,-41.16831447
2173,684.1454976,233.0068548,115.5423507
2174,737.8423847,279.1394468,-55.5758642
2175,623.7714045,152.31062,30.65429661
2176,703.0805208,121.7555076,120.867655
2177,810.1370585,248.7428262,-113.8778347
2178,818.0476989,212.9217304,17.3107622
2179,848.4161445,272.7807396,64.68494147
2180,650.2361433,106.8192445,-141.9870007
2181,682.6624811,196.5283825,-103.7703204
2182,831.7622897,318.8931926,161.5792366
2183,747.582479,544.5805773,-114.6068834
2184,743.9543791,261.9311388,-34.95722155
2185,809.0119064,317.0842348,-201.5836067
2186,849.6645296,298.7585116,-78.581846
2187,680.1370877,279.3458691,77.61668516
2188,739.6298215,318.2028633,95.85685617
2189,738.0138243,154.1144082,79.37754371
2190,653.1250405,214.283387,-3.484839479
2191,779.968318,274.9896614,-107.5061409
2192,696.0887184,153.3627435,41.35000723
2193,749.4801382,293.3328098,-44.15573018
2194,814.9474998,58.35607041,-160.8201927
2195,776.8586734,331.2176459,2.888909759
2196,661.2984539,234.9590011,127.0063915
2197,770.3761155,319.4110825,111.0331807
2198,763.8756204,349.691248,117.7514838
2199,693.8770985,390.970699,30.27886148
2200,663.6849885,276.8684331,-92.96263789
2201,765.3983507,76.67582638,58.71130126
2202,610.2798892,73.86614078,15.10980646
2203,643.2047088,123.5322653,-25.71082357
2204,621.6668543,322.024386,66.67671602
2205,628.8011595,109.1362936,45.68313662
2206,702.112519,226.5789789,-61.97475804
2207,856.2012989,207.7803518,-66.63144378
2208,811.8334558,286.0858596,-115.2745629
2209,862.315839,321.5242732,25.66416734
2210,688.9209472,259.4917512,90.7173202
2211,548.8979618,330.1755974,-59.13532015
2212,690.2642075,139.9360655,-106.6072016
2213,862.7647488,352.0801966,50.33962671
2214,710.6436567,263.1437274,157.8846693
2215,747.8174781,325.9621754,199.0184218
2216,728.5341339,198.2811208,151.5362357
2217,819.7392746,44.92303501,-4.936772633
2218,833.0381221,316.5609277,-90.07242153
2219,595.0876063,235.6571931,60.76932795
2220,506.9800637,370.1833551,-7.062153473
2221,815.486538,292.1860706,-19.91866984
2222,728.7337912,545.1913804,190.0587057
2223,815.5523156,377.0884934,138.5447452
2224,721.9468164,225.145444,63.6878426
2225,802.0828698,91.51200882,-9.645708156
2226,736.471489,162.8596106,0.756974507
2227,678.0467641,156.2401035,-154.4087079
2228,710.3408895,197.8979383,104.602868
2229,733.1539526,237.4666126,129.7277313
2230,811.1237956,281.7767443,-76.44875292
2231,732.838023,387.4134273,-62.80178528
2232,642.810955,162.9199749,97.51521001
2233,916.4701622,111.1491014,-32.43977589
2234,781.1356095,333.0993297,113.5624397
2235,886.1012417,383.2271861,-78.19399407
2236,640.749245,200.9533566,-31.18409252
2237,724.6402246,354.1127063,51.86025424
2238,769.0870826,327.0265861,-32.36867024
2239,815.7929769,79.16203374,-38.15092592
2240,561.2552244,186.335164,-40.39976717
2241,564.2269935,202.3244842,69.49865462
2242,683.8644943,448.8603184,96.29041997
2243,804.6823713,300.8606106,49.2751582
2244,682.7159944,199.6599885,-69.75564327
2245,737.3037548,180.285747,136.7882706
2246,755.1851892,93.00772456,25.53423333
2247,667.1672946,356.6135299,105.0532919
2248,896.4203351,289.5625525,-129.0094737
2249,670.4935117,311.9446234,116.7515301
2250,543.4883465,121.4422879,-37.23137639
2251,651.7650339,323.579588,-44.24239299
2252,666.6439819,226.1925222,40.52324718
2253,767.3649205,177.2871983,-205.054862
2254,772.503033,301.310008,34.99306833
2255,808.6789263,129.9911016,-27.67261157
2256,937.9440955,267.9038255,141.4088335
2257,752.8371481,223.4549338,27.12505384
2258,834.4504307,357.2525347,-99.32119564
2259,705.4990052,339.1891438,-80.11606576
2260,778.9556904,259.0866107,-245.9429386
2261,715.1375547,278.0924992,242.8826118
2262,735.0692022,309.8604886,-250.4235487
2263,766.6349542,249.0899436,-54.06455816
2264,848.3898097,168.2300508,74.12730367
2265,744.6165659,201.7087596,146.7526038
2266,744.3404838,127.9423282,180.4216524
2267,781.3498484,342.5408433,-9.960949327
2268,837.8591438,289.7903274,50.22924875
2269,609.1955643,207.6924092,-30.54799106
2270,774.3911077,177.5138863,-155.598934
2271,616.8909252,273.6321865,-104.5395671
2272,880.9210704,108.7019118,-171.6581412
2273,783.8746283,143.1322877,31.60774046
2274,872.6586058,248.0413494,-34.22437962
2275,583.5163582,494.1103423,-18.74970046
2276,733.1119679,295.2394093,67.21890198
2277,837.0356945,268.5299198,24.74539585
2278,890.413666,132.9218229,66.23477013
2279,785.0444317,156.6966636,181.1536958
2280,707.2371665,385.6312217,-79.41501359
2281,723.0075791,203.8107756,-187.3460709
2282,645.7856661,257.0654316,-58.03239943
2283,896.2780049,309.1809325,-20.66882583
2284,815.1300241,207.9953729,43.56089998
2285,732.0710417,199.230467,72.40958722
2286,804.3936169,77.52201604,-106.4604745
2287,738.9546931,128.4193561,-121.2569699
2288,719.8656253,308.6821023,136.4502027
2289,674.458452,206.146119,31.86699236
2290,676.2081497,316.8497105,35.33139445
2291,788.0682547,91.52108093,26.43328946
2292,854.7537507,331.1325819,14.78910046
2293,716.3596949,246.0345251,-22.45859034
2294,670.7162566,102.9336749,-70.90182855
2295,845.2455909,362.919065,-53.94825217
2296,757.9038485,109.3339821,216.6124913
2297,526.7731867,357.7301277,180.4417453
2298,679.4733213,246.7685022,92.71394788
2299,796.8567072,160.6333938,-6.720010419
2300,671.0266685,434.8404402,56.52509606
2301,755.1188137,290.5229617,-142.4289877
2302,625.5756543,371.4732557,99.64899557
2303,708.855331,293.2592128,-24.02928406
2304,641.309582,228.3556107,1.535448233
2305,626.8325203,162.9257046,9.800160362
2306,674.1358185,231.8800434,-17.90695697
2307,837.2633764,266.3419901,80.37037189
2308,791.6938849,331.6615294,159.4801811
2309,955.1823007,210.6858852,85.69758357
2310,690.2237833,301.3544349,6.592285143
2311,851.9188418,417.849482,-106.6025971
2312,935.8208837,265.8207827,3.955363923
2313,861.7959263,54.09334492,-7.723639696
2314,863.5705918,254.8504189,82.44775595
2315,762.0800258,240.5303276,-64.45603422
2316,773.1492916,237.365253,-88.80705683
2317,657.8899183,90.43320875,29.83948281
2318,482.7945731,277.6467558,92.03757176
2319,770.438685,196.8110235,15.29197714
2320,654.0479792,239.4468909,96.63464677
2321,707.4916336,344.8003782,-127.5912245
2322,667.392293,168.8474456,47.35199654
2323,782.4071973,239.7605757,-128.1880137
2324,730.03939,229.7738353,266.7314993
2325,875.7387125,233.4227638,134.0766898
2326,677.6811413,205.6258923,38.49989482
2327,768.0574625,211.0066605,-160.3922545
2328,730.8896489,417.5062344,-137.5078913
2329,720.5777639,207.7127546,189.5424815
2330,742.299434,277.071919,-115.7617149
2331,902.0496653,260.4958534,50.01391737
2332,834.3087239,257.2849705,182.3332844
2333,704.369398,298.0237069,10.59279703
2334,688.9244539,186.7040893,-119.498626
2335,671.7654074,390.1416839,-177.531311
2336,761.5646702,157.9945704,38.28375239
2337,598.382725,233.5467495,-110.3961316
2338,728.4475306,131.3437551,0.22869894
2339,788.2066974,339.7039705,-106.534023
2340,677.4546138,157.8817637,-60.14426642
2341,754.0650614,325.5699931,-56.9406205
2342,776.5400179,276.4898054,-26.12323986
2343,573.7804772,267.6188857,-74.03986021
2344,770.6428454,361.6241147,28.47814326
2345,704.1136373,189.5489629,99.73189094
2346,934.748012,396.6994599,-36.02218999
2347,769.8110858,211.6025187,26.08554072
2348,658.1095429,293.1709652,-93.52361927
2349,568.2949085,230.6623348,-156.7480551
2350,745.0435145,311.7238354,40.16850659
2351,880.6075477,149.7286953,87.96337322
2352,689.4935155,260.7114577,-191.3616261
2353,781.4605994,251.821923,-9.132292628
2354,824.02731,293.6066742,43.22360892
2355,818.7849136,290.5472926,28.93452597
2356,749.5952865,163.9429422,-59.00937711
2357,684.1750055,380.62201,4.757796742
2358,724.0328265,244.2461062,92.63839893
2359,643.01813,323.0498682,-85.98337456
2360,655.7247747,123.9118019,155.4864138
2361,848.9725481,208.5335016,-138.7919578
2362,783.5126769,357.8610015,89.77760057
2363,778.7627787,413.5349354,5.399588172
2364,678.2678864,292.4329797,-51.47737068
2365,869.7292831,241.1913353,-184.181558
2366,726.7563247,143.773801,119.0193462
2367,763.1224944,329.7288399,-93.40865611
2368,866.4860783,280.6524475,-2.998015429
2369,677.7309889,14.67433052,47.10316083
2370,686.4675077,76.72103422,237.923859
2371,853.3585944,285.026611,-35.56760051
2372,831.3915975,166.780939,5.105313197
2373,784.3659952,146.0429632,41.40683452
2374,532.2256766,239.5950845,11.64188603
2375,877.9119188,284.3203504,-76.12684832
2376,689.00109,393.0437167,148.5313548
2377,692.0083333,168.258296,-46.09359496
2378,729.9886954,293.5808701,46.81258204
2379,630.2134695,147.3391361,-21.68902125
2380,871.8465389,200.4846427,-60.58463542
2381,767.2216409,268.8892429,104.8242829
2382,819.9380906,235.23523,26.29461876
2383,672.5406796,113.383328,-218.4355354
2384,848.6617345,301.3455615,29.77500806
2385,892.3686691,324.123932,-62.70894361
2386,622.5476743,485.9277952,-158.8836521
2387,637.5005844,272.1913739,95.6542887
2388,669.4792707,267.3736379,-76.35551572
2389,842.4749129,280.3261634,26.23625371
2390,768.0998186,113.5837288,91.98205396
2391,743.3746432,120.4352265,-24.24663593
2392,786.7265778,241.7389922,25.12074599
2393,943.2142946,20.29850409,-68.07994471
2394,575.4266223,136.9280516,110.392319
2395,719.0065473,200.2425667,-18.1746191
2396,442.3616281,350.8811798,53.74752245
2397,800.6619326,275.9352172,150.539471
2398,858.7010213,98.20728755,-185.1488921
2399,719.3337095,245.9726397,-68.51852362
2400,815.2780518,308.3440852,-17.27799164
2401,596.4050531,321.4175959,12.7614559
2402,797.8655123,354.5509731,61.53869364
2403,995.4673591,369.8052714,122.0811355
2404,711.8030479,306.9903385,-74.5409973
2405,791.747688,298.7093788,-20.17091483
2406,691.0075155,273.2554543,112.1782917
2407,767.5988145,334.2380652,33.80176497
2408,860.7756986,171.215452,-170.0616571
2409,809.9242962,229.5582385,-178.3342149
2410,739.7658117,180.0619456,-48.90177243
2411,738.1091443,293.3547934,55.20045871
2412,629.837246,224.1152841,53.3335445
2413,851.8146981,351.3438957,-89.31587116
2414,824.9139426,255.2236725,66.35833696
2415,624.4562272,356.3520252,25.19313198
2416,767.5885443,38.88189359,-108.1330307
2417,657.3134915,178.0176073,-60.14346842
2418,704.4453491,343.8169184,-194.460863
2419,831.1610694,252.032375,-119.0937981
2420,848.9631899,355.5874981,-188.3753944
2421,821.1138923,275.0902493,-154.6753513
2422,722.9374603,156.6146228,167.9317651
2423,796.0557014,429.3442836,-40.00709355
2424,672.7411368,183.6551765,-177.3943849
2425,825.2776884,175.4359386,41.8736439
2426,748.1734078,331.9689233,28.98957153
2427,702.5177636,158.8599364,19.29122529
2428,677.1197268,120.6791292,-87.32131252
2429,817.8439784,173.2341313,62.2729053
2430,736.3113603,332.016479,-109.7803758
2431,701.0407806,463.9573663,79.36472267
2432,700.6580742,250.488565,88.46067159
2433,625.6664767,177.5851522,-6.424186643
2434,766.6525468,373.4605171,-146.4318365
2435,778.7326212,188.4714895,80.24957012
2436,601.8323079,205.5860319,-58.35628073
2437,642.3949272,291.6586103,27.43593722
2438,585.1846044,364.1100815,69.07720506
2439,870.4615412,257.0519753,-80.9658218
2440,811.8335969,214.5284092,214.5699042
2441,860.3994106,482.1285333,-4.387738828
2442,912.0269744,182.9308041,-67.07414691
2443,793.9243181,194.0266812,99.94318548
2444,743.991852,211.1680127,154.9857258
2445,769.521558,305.1139359,-206.6745336
2446,685.5269224,203.2883363,-138.113803
2447,669.6421953,331.7256552,-77.56031337
2448,707.9512129,244.8200106,211.3433422
2449,725.1869332,218.0940141,-47.9117931
2450,583.980784,193.8006884,152.0845931
2451,626.3575833,247.4867976,22.0110634
2452,622.9692105,294.711887,-145.0302846
2453,618.7783435,246.4867075,88.06242479
2454,813.7315625,273.2519014,31.69492289
2455,716.5609236,172.4838709,-86.22645164
2456,730.723641,178.4015352,-66.07572035
2457,788.2788419,249.5235764,-104.9603023
2458,832.2833513,261.9579812,-62.47380953
2459,795.5648378,254.7779026,65.84551996
2460,913.7720063,190.9683971,-90.36955058
2461,753.9575281,257.2878836,8.438712515
2462,769.7283088,252.541397,31.38517805
2463,689.4750706,237.8840205,-5.4539828
2464,560.5774044,184.7799476,-161.5664925
2465,757.8990268,301.9251352,74.88758098
2466,836.388432,248.8159801,-116.5417455
2467,675.7713705,174.9747142,-57.50592955
2468,698.9204569,237.5016914,-46.01448728
2469,846.0365472,191.7244051,-3.185089824
2470,745.1012828,250.3156172,9.623129492
2471,657.6656174,392.8262535,68.58544336
2472,654.2061245,264.7870821,-31.17956428
2473,815.6303025,270.1475303,-121.6779044
2474,736.8827278,392.4324012,108.7070132
2475,735.4662037,277.1071842,-40.10287754
2476,612.0285616,293.3732392,-18.49394984
2477,797.7007604,264.4330342,-100.0800437
2478,853.2477481,211.5264581,-86.56334001
2479,713.7586471,294.8087959,144.2437645
2480,790.9325551,420.2165259,-137.5081473
2481,709.3120552,117.9155738,-122.7247413
